0,1,2,3,4,5,6,7,8,9,cluster
0.9780902099396268,1.2888000632993424,0.0544846353878178,0.1685806379359951,0.3634687539962856,0.4727838349161958,0.7986712850717277,1.152986229077217,0.9359492470327522,1.6505054273811,0.0
1.7437146268035717,1.4592918443198102,1.0138321537294033,0.3112320944101945,-1.9429684162532008,0.2204811540261582,2.139588781809478,1.1101953650363163,2.2200729122706644,0.6678922729300996,0.0
1.0265411208115114,0.9205845855604972,-0.0870052114206467,-0.0881548412523704,-0.5463205195783283,-0.0335004247796016,1.5224122163689984,1.4299623095932956,1.19499435359567,1.019117965197277,0.0
1.6519911186506653,0.8524768266938221,1.2594403432314338,-0.5033585792422453,-0.1505979990873772,0.7373255978009905,2.232379227442182,1.2857503326780284,1.9052665174788657,0.92477233436966,0.0
1.0312916398296446,0.8165899118138249,0.5606723102038116,0.3920186759478596,1.130822561425594,0.4106649949136124,0.6129499816195778,1.1498350612274026,0.4323738542653545,1.0553961551892843,0.0
1.125501528698739,0.290695610789795,-0.1031314481675775,0.136110036450499,-0.1349267777341644,0.6444290399572515,1.945491471167299,1.4608678566414497,1.290458631765631,1.0524365046415265,0.0
0.7548825132332951,1.1414947187034554,0.2279754595094523,0.2477484831419823,-0.6116261340022835,0.8944044136691967,1.675145138939713,1.5631514981530008,1.260418706212875,0.891633157643954,0.0
0.7168961822692321,0.4385039472134675,-0.3282504833520174,-0.186466576502116,0.134103673084804,0.9057042562677144,0.7106872178665711,1.4218050781272844,0.912040493331113,0.8287139445950004,0.0
1.4391331797894555,0.4465898626108525,0.4773925201472627,-0.6204840620741117,-0.4853473064881871,0.5817690791315796,1.9908531064708572,1.9068569739451968,1.163473081821106,0.7270941339409489,0.0
0.4127977238199183,0.873489832285423,0.5036664703935205,0.2690957433426157,0.4831971091532915,0.6445949767553769,1.379955169368967,1.3784722709737764,1.1843821029576458,0.6105581354643239,0.0
0.5783234047740982,0.8801660662449795,0.2623644691563903,-0.0147988048837858,-0.1017653617661163,1.0749321592201355,1.5442378946838866,1.748783333553515,1.2597330314213886,1.1970299111319769,0.0
1.0098119663056866,0.6671416542419962,1.31352756202175,-0.5418991112887935,-0.4551467209860106,0.6068156983712103,1.9995283741297527,1.246884212012615,1.8845052433738327,1.141773338102075,0.0
1.4992580270000553,0.5743813653016472,0.5249991294141956,-0.3681272925923227,-1.1646815600396403,0.4988483141436211,2.5073500342342383,1.0715118364922287,1.6949772353549872,0.6873423072176366,0.0
1.287925484927965,0.9633093234881824,0.2956415355153442,-0.617263914392651,-0.8852377051465001,1.089207862187123,1.4945026229955705,1.1653765300401586,1.3273659697582834,0.7014289594989871,0.0
0.8475989032766592,0.9301913466019126,0.5783810475539348,0.2346568752926038,-0.1293083274850006,0.7037976790481313,0.9769019726415504,1.3243452396426336,0.6791822235514641,1.7167116726804728,0.0
0.3070579888474599,0.5871699999743275,0.6002416119317708,0.4281872199648303,0.7830364642960641,0.486879513753626,0.7095756178716093,0.248755289484129,0.7570073221683813,0.6355633155835825,0.0
0.7262888706700259,0.2822173108931982,0.5565543593529859,-0.0670503645420423,-0.0346381417920723,0.7417209820690909,1.4841390078569523,1.5937186587974588,1.3380325878162411,0.8744235391269827,0.0
1.3577764491101976,0.5679745155201416,0.9456639324190969,0.1183476460809473,-1.4080976282111175,0.5249723150055592,2.992991559637862,1.4638016690950717,1.7260868556638227,0.545233328205215,0.0
1.09064936798342,1.0529027294051438,1.598875877908734,-0.3480938994436912,-1.3732019716616195,0.268018840054357,1.922756104130892,1.1411782600826303,1.3393444389005515,0.6150994179258332,0.0
0.8179305607393905,0.9048646768584728,0.3285433212033865,-0.066895271772326,-0.1717762994843877,1.2324157019804611,1.6879566497570289,1.398606539554569,1.4387349119781057,1.0918468318021362,0.0
1.10868004894183,0.8678227922709146,1.318312146968723,-0.1026073216295959,-0.8730553079758505,0.783139746173475,2.274945981454086,0.9320270668297532,1.647347008527483,1.0105817912223105,0.0
0.9877516859464606,1.218355276160255,1.1336418440819316,0.1210749529531011,-0.8654396708204661,1.1788297633465707,2.1837482835606017,1.5973352182785647,2.054012664093301,0.3869396018581441,0.0
1.00933846128023,0.1507676153636839,0.2744013148726182,0.3397837462862545,0.628480112367617,0.1377755315331724,0.7714881416087809,0.8341823839715631,0.0558498764660574,1.3650019342879491,0.0
1.7191662279808797,1.089490273493288,0.7803207249450345,-0.4864109960777387,-0.2754462097834825,1.034412706131438,2.5672530298402525,1.1355408413764796,1.5405988713539225,0.6593610812877397,0.0
1.0340703077222135,0.920001390586248,0.5774721826690299,-0.4222966716798966,-0.365747481242937,0.7974535567355153,2.078237777578199,1.0876987266425613,1.6834986151997076,1.2388636529550818,0.0
1.2428317024800215,1.1159906202673493,0.3489033692192794,-0.6478511812022052,-0.5390057876762349,0.9100640044212196,2.4461206603635297,1.3469637117493418,2.015680850756973,0.1898156152625594,0.0
0.8339656190114847,0.9273103764199092,0.0760701633574278,0.7691845326792297,0.1026685950123456,1.0607993645030829,0.904520719629227,1.17680011252992,1.0953909228777934,1.2063695580725244,0.0
1.1420963550181578,1.233544208628328,0.4653684178827548,-0.1625422422404401,0.0983160291522583,0.4415351467320724,1.869726292553409,1.3437892581034423,0.9955465932392288,0.4646416169333199,0.0
0.5476634284831776,0.141549777280619,0.5869694215500632,0.3576359932456627,0.7271815953768266,0.725665195148073,1.3098229403645965,0.7052583974377643,0.5711567904852947,1.250527234109295,0.0
1.784914668364592,0.9779677799543398,1.3346290680836974,0.2303165693852567,-1.4635317554018823,0.122834279603188,2.5609205291033987,0.850200618429996,2.286258696201918,0.3769981256734619,0.0
0.5446461604258035,0.4603875765255132,0.3966637395853752,0.3843182474600765,1.3410902282288375,0.4388740982475925,1.051439472001059,0.9324356245992398,0.2214182274204681,1.2360293173615309,0.0
1.401563603735056,0.9427235382050748,1.4862988663913057,0.2132742623891383,-1.4016649481653127,0.2874720432984149,1.702348890651709,1.0404739605458633,1.7187844492870197,0.0286808844394245,0.0
1.6767083768890416,1.3592080442677994,1.0274032863145133,0.2244869565991109,-0.4550512919526951,0.7768080327110918,2.2953165250823693,1.3793517577583814,2.0383481134819696,0.7747528086244936,0.0
1.2212406419897954,0.9976148128179108,0.7876340166698692,0.541805920958638,-1.2381875817483925,0.025035532035642,2.6748415179818954,1.1644641260601063,2.331593683934691,0.3948409149650663,0.0
1.00849582337051,1.1805398304904584,0.8635197237979172,-0.2471502420014689,-0.6918745327557443,0.9316877372455512,2.134817729405549,0.9842541780798244,1.3952405890467396,0.99862537139937,0.0
1.3416002772480091,0.7849646210519534,0.3283133459424452,0.4006986359162905,0.2349933216336023,0.4865478571950232,0.6185612461135129,1.5050818083963633,1.0447611702077229,1.1125545743995198,0.0
1.42929571155016,1.033386699805743,1.2924314835369382,0.5327903137048804,-1.8302025016214676,0.6586283177925322,2.3811359631779627,0.9577576087002084,1.693672498600934,0.7586167323206615,0.0
0.5166890486723359,0.8444861870228073,1.0630770058852868,0.4446804103857967,0.6906477283072554,-0.2497837252150984,0.7240125227420671,1.0540006256526082,0.3081855881177128,0.713859294056079,0.0
0.7267114879394808,0.8715008993391096,-0.149112745546239,0.1821803627472628,0.554204888672812,0.9723130286874854,0.8207334755716864,1.7224704184398416,0.6465250515290814,0.94939100729559,0.0
0.3901752036658738,0.4797721755872393,0.8713210030479983,0.9946921375134152,0.5025642503219018,0.8528055965499097,1.048052313699251,0.9994714436898032,0.6885258813834344,0.7464784516865492,0.0
1.0944343767287976,1.4290969260654518,0.3834684015085075,-0.0324085251619778,-0.2790635205063541,0.9313941254970124,1.1894279514304775,1.1813078815338245,1.034803051770993,1.012358834384793,0.0
0.2725220828109184,1.1101373522028848,0.4854373376333474,0.8938477828276239,0.9436008974182408,0.1356088152716182,0.9082915667406652,1.0228253850829134,0.260695559092871,0.639937168234235,0.0
1.089835142050726,0.638427623222228,0.3337390614744844,0.2312225561028805,0.2383596949528033,1.0319616327697338,0.7960680396204174,1.1088675077387775,0.3401551960165807,0.9356954141971104,0.0
0.9803791611242024,0.7583514458862461,0.5446965377036485,0.2048099582344631,0.9051686278035036,0.5735445111081984,0.8376063890949508,1.193920241587168,0.5402471587685241,0.2757285143230948,0.0
1.0693234994246978,0.5939223865782777,1.0298795891139538,0.5629421468291473,-1.3967864100702865,0.4465892623728463,2.467450681582229,1.1402426460199893,1.4836455955338737,1.041839964469978,0.0
0.8225368333047471,1.2593797022236068,1.1848124809548417,-0.1896869278339496,-1.7262033451004903,0.3227374239757425,2.817702605911632,1.387288884794998,2.0190133783793445,0.8245825066235145,0.0
0.5387486434360645,0.6966234568720496,-0.4023140013411379,0.1708756288466149,0.5668021683640783,0.9512989448238331,1.2021791169875264,1.0003145512097165,1.0096933159528547,1.2207964442043744,0.0
1.751193109476156,0.8601940128597165,0.6547346669623874,0.3872652572693144,-1.4558307746776955,0.1393958131935393,2.554212541627504,1.5060258200763392,1.926541967216548,0.8535375355338908,0.0
0.8112506117262571,0.9443845463145008,0.4068788894461438,0.1183498159360524,0.4244397575805391,1.0258175114359829,1.0523848343807096,0.6771552805967417,0.4422139802069011,0.6357461683932342,0.0
0.9643254963522886,1.0298060401184972,0.0658321227334247,0.392937728432587,0.4062360481968428,0.664306197912129,0.5982075148816516,1.7388625090350316,1.0728425570715463,0.71611119943447,0.0
0.553733603626196,0.9648640979065858,0.1649519847027668,-0.251611441215811,0.4276910315185597,0.6248232058957784,0.928455163244772,1.2575083122974091,0.8604568112147398,0.9466607836511854,0.0
0.8120248082875039,0.786448800340497,0.0384635771326163,-0.0509050524737672,0.1032512932801053,1.1199523723413178,1.3971773289930536,1.6067398042757963,1.2265489887870886,0.2808296740703697,0.0
0.8085226402630254,1.5500593521269803,0.4361957297251184,-0.0124395906769314,0.3403481645478649,0.6280930607327657,1.368840974842227,1.656761954937732,0.5685349319199297,1.2751598901535404,0.0
